color,director_name,duration,actor_1_name,movie_title,language,country,title_year,imdb_score
Color,Mark Young,92.0,Alexa PenaVega,Wicked Blood ,English,USA,2014.0,5.4
Color,Antonio Simoncini,90.0,Ray Winstone,Lords of London ,English,UK,2014.0,3.1
Color,Mel Brooks,94.0,Madeline Kahn,High Anxiety ,English,USA,1977.0,6.7
Color,Luc Jacquet,80.0,Morgan Freeman,March of the Penguins ,French,France,2005.0,7.6
Color,J.C. Chandor,107.0,Kevin Spacey,Margin Call ,English,USA,2011.0,7.1
Color,Eldar Rapaport,99.0,Murray Bartlett,August ,English,USA,2011.0,6.1
Color,Clark Gregg,92.0,Anjelica Huston,Choke ,English,USA,2008.0,6.5
Color,Damien Chazelle,107.0,J.K. Simmons,Whiplash ,English,USA,2014.0,8.5
Color,Fernando Meirelles,135.0,Alice Braga,City of God ,Portuguese,Brazil,2002.0,8.7
Color,Justin Kerrigan,99.0,Danny Dyer,Human Traffic ,English,UK,1999.0,7.1
Color,Nathan Frankowski,102.0,Corbin Bleu,Day One ,English,USA,2012.0,6.6
Color,Karen Moncrieff,93.0,James Franco,The Dead Girl ,English,USA,2006.0,6.7
Color,Thomas Vinterberg,115.0,Thomas Bo Larsen,The Hunt ,Danish,Denmark,2012.0,8.3
Color,Bob Clark,94.0,Zack Ward,A Christmas Story ,English,USA,1983.0,8.1
Color,Alejandro Monteverde,91.0,Armando Riesco,Bella ,English,USA,2006.0,7.4
Color,Mark L. Lester,98.0,Roddy McDowall,Class of 1984 ,English,Canada,1982.0,6.6
Color,Jennifer Finnigan,97.0,Geoff Stults,The Opposite Sex ,English,USA,2014.0,4.5
Color,Eric Styles,92.0,Samantha Morton,Dreaming of Joseph Lees ,English,USA,1999.0,6.4
Color,Laurent Cantet,128.0,François Bégaudeau,The Class ,French,France,2008.0,7.5
Color,Roman Polanski,136.0,John Cassavetes,Rosemary's Baby ,English,USA,1968.0,8.0
 Black and White,John Ford,113.0,Lee Marvin,The Man Who Shot Liberty Valance ,English,USA,1962.0,8.1
Color,Max Mayer,99.0,Peter Gallagher,Adam ,English,USA,2009.0,7.2
Color,Joshua Marston,101.0,Catalina Sandino Moreno,Maria Full of Grace ,Spanish,Colombia,2004.0,7.5
Color,Mike Mills,105.0,Goran Visnjic,Beginners ,English,USA,2010.0,7.2
Color,John Gulager,95.0,Krista Allen,Feast ,English,USA,2005.0,6.4
Color,John Landis,109.0,John Belushi,Animal House ,English,USA,1978.0,7.6
Color,Guy Hamilton,110.0,Honor Blackman,Goldfinger ,English,UK,1964.0,7.8
Color,Brandon Cronenberg,108.0,Sarah Gadon,Antiviral ,English,Canada,2012.0,5.7
Color,Frank Capra,118.0,Donna Reed,It's a Wonderful Life ,English,USA,1946.0,8.6
Color,Danny Boyle,94.0,Kelly Macdonald,Trainspotting ,English,UK,1996.0,8.2
Color,Spike Lee,115.0,Bernie Mac,The Original Kings of Comedy ,English,USA,2000.0,6.6
Color,Tod Williams,98.0,Sprague Grayden,Paranormal Activity 2 ,English,USA,2010.0,5.7
Color,Kirk Jones,91.0,James Nesbitt,Waking Ned Devine ,English,UK,1998.0,7.4
 Black and White,Michael Moore,120.0,Michael Moore,Bowling for Columbine ,English,Germany,2002.0,8.0
Color,Yimou Zhang,109.0,Li Gong,Coming Home ,Mandarin,China,2014.0,7.3
Color,Jack Sholder,87.0,Clu Gulager,A Nightmare on Elm Street 2: Freddy's Revenge ,English,USA,1985.0,5.4
Color,James Ivory,117.0,Julian Sands,A Room with a View ,English,UK,1985.0,7.4
Color,James DeMonaco,85.0,Rhys Wakefield,The Purge ,English,USA,2013.0,5.7
Color,Scott Derrickson,110.0,Danielle Kotch,Sinister ,English,USA,2012.0,6.8
Color,David Raynr,113.0,Nancy O'Dell,Martin Lawrence Live: Runteldat ,English,USA,2002.0,5.4
Color,Richard Brooks,108.0,Burl Ives,Cat on a Hot Tin Roof ,English,USA,1958.0,8.1
Color,Ted Post,95.0,Linda Harrison,Beneath the Planet of the Apes ,English,USA,1970.0,6.1
Color,Charles Martin Smith,98.0,Kevin Zegers,Air Bud ,English,USA,1997.0,5.1
Color,Kunihiko Yuyama,93.0,Veronica Taylor,Pokémon 3: The Movie ,Japanese,Japan,2000.0,5.6
Color,Tom McLoughlin,86.0,Tony Goldwyn,Jason Lives: Friday the 13th Part VI ,English,USA,1986.0,5.9
Color,David Lean,161.0,William Holden,The Bridge on the River Kwai ,English,UK,1957.0,8.2
Color,Patrick Read Johnson,100.0,Ariana Richards,Spaced Invaders ,English,USA,1990.0,5.3
Color,Alfred Hitchcock,120.0,Ed Lauter,Family Plot ,English,USA,1976.0,6.8
 Black and White,Billy Wilder,125.0,Fred MacMurray,The Apartment ,English,USA,1960.0,8.3
Color,Adam Marcus,91.0,Kane Hodder,Jason Goes to Hell: The Final Friday ,English,USA,1993.0,4.3
Color,Alfred Hitchcock,128.0,Tamara Toumanova,Torn Curtain ,English,USA,1966.0,6.7
Color,Michel Gondry,100.0,Common,Dave Chappelle's Block Party ,English,USA,2005.0,7.2
Color,John Maclean,84.0,Michael Fassbender,Slow West ,English,UK,2015.0,6.9
Color,Michael Schultz,97.0,Blair Underwood,Krush Groove ,English,USA,1985.0,6.6
Color,Benny Boom,84.0,Omari Hardwick,Next Day Air ,English,USA,2009.0,5.9
Color,Richard Brooks,146.0,Shirley Jones,Elmer Gantry ,English,USA,1960.0,7.9
 Black and White,Stanley Kramer,186.0,Maximilian Schell,Judgment at Nuremberg ,English,USA,1961.0,8.3
Color,David Raynr,94.0,Donald Faison,Trippin' ,English,USA,1999.0,5.2
 Black and White,Howard Hawks,126.0,Montgomery Clift,Red River ,English,USA,1948.0,7.8
Color,Nnegest Likké,99.0,Mo'Nique,Phat Girlz ,English,USA,2006.0,3.0
Color,Richard Linklater,109.0,Seamus Davey-Fitzpatrick,Before Midnight ,English,USA,2013.0,7.9
Color,Christopher Leitch,95.0,John Astin,Teen Wolf Too ,English,USA,1987.0,3.2
Color,Don Coscarelli,97.0,Angus Scrimm,Phantasm II ,English,USA,1988.0,6.5
Color,Michael Schultz,94.0,Loretta Devine,Woman Thou Art Loosed ,English,USA,2004.0,6.9
Color,Patricia Cardoso,90.0,America Ferrera,Real Women Have Curves ,English,USA,2002.0,7.0
Color,Deepa Mehta,117.0,John Abraham,Water ,Hindi,Canada,2005.0,7.8
Color,Damien O'Donnell,96.0,Archie Panjabi,East Is East ,English,UK,1999.0,6.9
Color,Peter M. Cohen,82.0,Callie Thorne,Whipped ,English,USA,2000.0,4.4
Color,Mira Nair,109.0,Indira Varma,Kama Sutra: A Tale of Love ,English,USA,1996.0,6.0
Color,Nicole Holofcener,90.0,Oliver Platt,Please Give ,English,USA,2010.0,6.6
Color,Mel Stuart,89.0,Peter Ostrum,Willy Wonka & the Chocolate Factory ,English,USA,1971.0,7.8
Color,Anthony Hickox,98.0,Julian Sands,Warlock: The Armageddon ,English,USA,1993.0,5.3
Color,Tom Schulman,95.0,Kristy Swanson,8 Heads in a Duffel Bag ,English,USA,1997.0,5.3
Color,Terrence Malick,94.0,Sam Shepard,Days of Heaven ,English,USA,1978.0,8.0
Color,Jill Sprecher,104.0,Matthew McConaughey,Thirteen Conversations About One Thing ,English,USA,2001.0,7.1
Color,Darren Stein,87.0,Julie Benz,Jawbreaker ,English,USA,1999.0,5.4
Color,Julian Schnabel,108.0,Gary Oldman,Basquiat ,English,USA,1996.0,6.9
 Black and White,Noah Baumbach,86.0,Greta Gerwig,Frances Ha ,English,USA,2012.0,7.4
Color,Gavin Hood,94.0,Terry Pheto,Tsotsi ,Zulu,UK,2005.0,7.3
Color,Todd Solondz,134.0,Philip Seymour Hoffman,Happiness ,English,USA,1998.0,7.8
Color,George Gallo,89.0,Eddie Griffin,DysFunktional Family ,English,USA,2003.0,6.6
Color,Kevin Smith,102.0,Johnny Depp,Tusk ,English,USA,2014.0,5.4
Color,Chan-wook Park,120.0,Min-sik Choi,Oldboy ,Korean,South Korea,2003.0,8.4
Color,David Nixon,110.0,Robyn Lively,Letters to God ,English,USA,2010.0,6.3
Color,Jason Eisener,86.0,Gregory Smith,Hobo with a Shotgun ,English,Canada,2011.0,6.1
Color,Enrique Begne,101.0,Kevin Pollak,Compadres ,English,Mexico,2016.0,5.0
Color,Matthew Bright,102.0,Bokeem Woodbine,Freeway ,English,USA,1996.0,6.9
Color,Andrea Arnold,123.0,Michael Fassbender,Fish Tank ,English,UK,2009.0,7.3
Color,Whit Stillman,99.0,Greta Gerwig,Damsels in Distress ,English,USA,2011.0,5.7
Color,Leslye Headland,87.0,Kirsten Dunst,Bachelorette ,English,USA,2012.0,5.3
Color,Bobby Roth,120.0,Virginia Madsen,Brave New Girl ,English,USA,2004.0,5.0
Color,Tim Heidecker,93.0,Michael Gross,Tim and Eric's Billion Dollar Movie ,English,USA,2012.0,5.3
Color,Rupert Wyatt,111.0,George Kennedy,The Gambler ,English,USA,2014.0,6.0
Color,Marco Kreuzpaintner,98.0,Alicja Bachleda,Summer Storm ,German,Germany,2004.0,7.4
Color,Kate Connor,100.0,Johnny Pacar,Fort McCoy ,English,USA,2011.0,5.9
Color,Deon Taylor,88.0,Matt Cohen,Chain Letter ,English,USA,2009.0,4.1
Color,Jason Alexander,97.0,Gretchen Mol,Just Looking ,English,USA,1999.0,6.7
Color,Xavier Gens,122.0,Michael Biehn,The Divide ,English,Germany,2011.0,5.8
Color,Conor McPherson,86.0,Aidan Quinn,The Eclipse ,English,Ireland,2009.0,6.2
Color,Will Canon,83.0,Frank Grillo,Demonic ,English,USA,2015.0,5.3
Color,Philip Zlotorynski,80.0,Neil Hopkins,My Big Fat Independent Movie ,English,USA,2005.0,3.3
Color,Tim Burton,108.0,Johnny Depp,Alice in Wonderland ,English,USA,2010.0,6.5
Color,Lance Kawas,90.0,Taylor Negron,The Deported ,English,USA,2009.0,6.2
Color,Francesca Gregorini,96.0,Tom Everett Scott,Tanner Hall ,English,USA,2009.0,5.9
Color,Marcio Garcia,85.0,John Savage,Open Road ,English,Brazil,2013.0,5.5
Color,David Wain,83.0,Christopher Meloni,They Came Together ,English,USA,2014.0,5.5
Color,Craig Moss,80.0,French Stewart,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,English,USA,2013.0,2.6
Color,Michael Jai White,90.0,Michael Jai White,Never Back Down 2: The Beatdown ,English,USA,2011.0,5.8
Color,John Boorman,92.0,Lee Marvin,Point Blank ,English,USA,1967.0,7.4
Color,Paolo Monico,100.0,Stephanie Szostak,Four Single Fathers ,Italian,Italy,2009.0,5.1
Color,Youssef Delara,88.0,Noel Gugliemi,Enter the Dangerous Mind ,English,USA,2013.0,5.2
Color,Christian Sesma,82.0,Bokeem Woodbine,AWOL-72 ,English,USA,2015.0,3.9
Color,Monte Hellman,97.0,Everett McGill,Iguana ,English,Italy,1988.0,6.2
Color,Kenneth Branagh,105.0,Hayley Atwell,Cinderella ,English,USA,2015.0,7.0
Color,Brian Caunter,94.0,Mike Starr,Chicago Overcoat ,English,USA,2009.0,6.2
Color,Chris D'Arienzo,95.0,Judy Greer,Barry Munday ,English,USA,2010.0,5.9
Color,Walter Salles,113.0,Fernanda Montenegro,Central Station ,Portuguese,Brazil,1998.0,8.0
Color,Frank Capra,136.0,Ann-Margret,Pocketful of Miracles ,English,USA,1961.0,7.3
Color,Isaac Florentine,80.0,Anthony L. Fernandez,Close Range ,English,USA,2015.0,4.9
Color,Susan Seidelman,105.0,Dyan Cannon,Boynton Beach Club ,English,USA,2005.0,6.5
Color,Michael Polish,90.0,Olivia Rose Keegan,Amnesiac ,English,USA,2014.0,4.3
Color,Heidi Ewing,93.0,Greg Crowe,Freakonomics ,English,USA,2010.0,6.4
Color,Richard Donner,107.0,Lee Remick,The Omen ,English,UK,1976.0,7.6
Color,Alexandre Aja,89.0,Cécile De France,High Tension ,French,France,2003.0,6.8
Color,Leon Ford,90.0,Maeve Dermody,Griff the Invisible ,English,Australia,2010.0,6.1
Color,Hank Braxtan,89.0,Q'orianka Kilcher,Unnatural ,English,USA,2015.0,4.0
Color,Craig Brewer,116.0,Isaac Hayes,Hustle & Flow ,English,USA,2005.0,7.4
 Black and White,Billy Wilder,120.0,Nehemiah Persoff,Some Like It Hot ,English,USA,1959.0,8.3
Color,John Carl Buechler,88.0,Kane Hodder,Friday the 13th Part VII: The New Blood ,English,USA,1988.0,5.3
 Black and White,Victor Fleming,102.0,Margaret Hamilton,The Wizard of Oz ,English,USA,1939.0,8.1
 Black and White,Mel Brooks,106.0,Madeline Kahn,Young Frankenstein ,English,USA,1974.0,8.0
Color,George A. Romero,95.0,Megan Park,Diary of the Dead ,English,USA,2007.0,5.7
Color,Rajkumar Hirani,144.0,Vidya Balan,Lage Raho Munna Bhai ,Hindi,India,2006.0,8.2
Color,Victor Nunez,113.0,Peter Fonda,Ulee's Gold ,English,USA,1997.0,7.1
Color,Carroll Ballard,118.0,Teri Garr,The Black Stallion ,English,USA,1979.0,7.4
Color,Rohit Jugraj,141.0,Bhavkhandan Singh Rakhra,Sardaar Ji ,Panjabi,Canada,2015.0,6.6
Color,Thorbjørn Christoffersen,90.0,Iben Hjejle,Journey to Saturn ,Danish,Denmark,2008.0,5.7
Color,John Ford,109.0,Lee Marvin,Donovan's Reef ,English,USA,1963.0,6.9
Color,Alex van Warmerdam,95.0,Rijk de Gooyer,The Dress ,Dutch,Netherlands,1996.0,7.0
 Black and White,Victor Fleming,122.0,Spencer Tracy,A Guy Named Joe ,English,USA,1943.0,7.0
Color,Mel Brooks,93.0,Madeline Kahn,Blazing Saddles ,English,USA,1974.0,7.8
Color,Joseph Zito,97.0,Judie Aronson,Friday the 13th: The Final Chapter ,English,USA,1984.0,5.9
 Black and White,Pawel Pawlikowski,82.0,Joanna Kulig,Ida ,Polish,Poland,2013.0,7.4
Color,James Ivory,140.0,Rupert Graves,Maurice ,English,UK,1987.0,7.8
Color,Frank Sebastiano,86.0,Joe Lo Truglio,Beer League ,English,USA,2006.0,6.0
Color,Rand Ravich,109.0,Johnny Depp,The Astronaut's Wife ,English,USA,1999.0,5.3
Color,Stacy Peralta,105.0,Gerry Lopez,Riding Giants ,English,USA,2004.0,7.9
Color,Nacho Vigalondo,66.0,Karra Elejalde,Timecrimes ,Spanish,Spain,2007.0,7.2
Color,Hao Ning,99.0,Jack Kao,Silver Medallist ,Mandarin,China,2009.0,7.4
Color,Tony Giglio,100.0,Brianna Brown,Timber Falls ,English,USA,2007.0,5.3
Color,Stanley Donen,103.0,Rita Moreno,Singin' in the Rain ,English,USA,1952.0,8.3
Color,Joe Cross,97.0,Joe Cross,"Fat, Sick & Nearly Dead ",English,Australia,2010.0,7.6
Color,Michael Tiddes,86.0,Essence Atkins,A Haunted House ,English,USA,2013.0,5.1
Color,Dinesh D'Souza,87.0,Barack Obama,2016: Obama's America ,English,USA,2012.0,5.1
Color,Rob Zombie,119.0,Scout Taylor-Compton,Halloween II ,English,USA,2009.0,4.9
Color,Tom Hanks,149.0,Tom Hanks,That Thing You Do! ,English,USA,1996.0,6.9
Color,Tommy Lee Wallace,98.0,Tom Atkins,Halloween III: Season of the Witch ,English,USA,1982.0,4.6
Color,Don Taylor,98.0,Roddy McDowall,Escape from the Planet of the Apes ,English,USA,1971.0,6.3
 Black and White,Martin Ritt,112.0,Patricia Neal,Hud ,English,USA,1963.0,7.9
Color,Leslie Small,75.0,David Jason Perez,Kevin Hart: Let Me Explain ,English,USA,2013.0,6.7
Color,Gus Van Sant,104.0,Keanu Reeves,My Own Private Idaho ,English,USA,1991.0,7.1
Color,Zach Braff,102.0,Armando Riesco,Garden State ,English,USA,2004.0,7.6
Color,Richard Linklater,105.0,Hanno Pöschl,Before Sunrise ,English,USA,1995.0,8.1
Color,Éric Tessier,99.0,Patrick Huard,Sur le seuil ,French,Canada,2003.0,6.6
Color,Alison Maclean,107.0,Billy Crudup,Jesus' Son ,English,USA,1999.0,7.0
Color,Alice Wu,96.0,Joan Chen,Saving Face ,English,USA,2004.0,7.6
Color,Sarah Gavron,101.0,Satish Kaushik,Brick Lane ,English,UK,2007.0,6.7
Color,Jake Schreier,89.0,Frank Langella,Robot & Frank ,English,USA,2012.0,7.1
Color,Isabel Coixet,106.0,Sarah Polley,My Life Without Me ,English,Spain,2003.0,7.6
Color,James Ponsoldt,95.0,Shailene Woodley,The Spectacular Now ,English,USA,2013.0,7.1
Color,Randall Miller,34.0,William Hurt,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,English,USA,1990.0,7.1
Color,Larry Charles,101.0,Bill Maher,Religulous ,English,USA,2008.0,7.7
Color,Joshua Tickell,112.0,Larry David,Fuel ,English,USA,2008.0,7.6
Color,Tim Boxell,100.0,Bruce McGill,Valley of the Heart's Delight ,English,USA,2006.0,6.6
 Black and White,Rawson Marshall Thurber,92.0,Gary Cole,Dodgeball: A True Underdog Story ,English,USA,2004.0,6.7
Color,Michael D. Sellers,100.0,Katharine Ross,Eye of the Dolphin ,English,USA,2006.0,5.7
Color,Reed Cowan,80.0,Dustin Lance Black,8: The Mormon Proposition ,English,USA,2010.0,7.1
Color,James Dodson,106.0,Larry Miller,The Other End of the Line ,English,UK,2008.0,6.2
Color,Stefan Ruzowitzky,103.0,Benno Fürmann,Anatomy ,German,Germany,2000.0,6.1
Color,Alex Rivera,90.0,Leonor Varela,Sleep Dealer ,Spanish,USA,2008.0,5.9
Color,James Gunn,96.0,Linda Cardellini,Super ,English,USA,2010.0,6.8
Color,John Murlowski,89.0,Ashley Scott,Christmas Mail ,English,USA,2010.0,5.8
Color,Benni Diez,87.0,Clifton Collins Jr.,Stung ,English,Germany,2015.0,5.0
Color,Danny Perez,94.0,Natasha Lyonne,Antibirth ,English,USA,2016.0,6.3
Color,Spike Lee,120.0,Bernie Mac,Get on the Bus ,English,USA,1996.0,6.8
Color,Robby Henson,101.0,Marc Blucas,Thr3e ,English,Poland,2006.0,5.1
Color,Mike Judge,84.0,Anthony 'Citric' Campos,Idiocracy ,English,USA,2006.0,6.6
Color,Shane Meadows,101.0,Stephen Graham,This Is England ,English,UK,2006.0,7.7
Color,Dominic Burns,101.0,Julian Glover,Alien Uprising ,English,UK,2012.0,3.1
Color,George Sidney,101.0,Esther Williams,Bathing Beauty ,English,USA,1944.0,6.5
Color,Carmen Marron,105.0,Jossara Jinaro,Go for It! ,English,USA,2011.0,3.9
Color,Tim McCanlies,97.0,Ethan Embry,"Dancer, Texas Pop. 81 ",English,USA,1998.0,6.8
Color,George Sidney,108.0,Agnes Moorehead,Show Boat ,English,USA,1951.0,7.0
Color,Mario Van Peebles,95.0,Tom Skerritt,Redemption Road ,English,USA,2010.0,5.9
Color,Jason Stone,108.0,Topher Grace,The Calling ,English,USA,2014.0,5.8
Color,Jerry Rees,90.0,Jon Lovitz,The Brave Little Toaster ,English,USA,1987.0,7.3
Color,James Algar,120.0,Leopold Stokowski,Fantasia ,English,USA,1940.0,7.8
Color,William Friedkin,104.0,Roy Scheider,The French Connection ,English,USA,1971.0,7.8
Color,Jaco Booyens,90.0,Nicole Smolen,8 Days ,English,USA,2014.0,6.9
Color,Steve Miner,91.0,Richard Brooker,Friday the 13th Part III ,English,USA,1982.0,5.7
Color,Danny Steinmann,92.0,Tiffany Helm,Friday the 13th: A New Beginning ,English,USA,1985.0,4.7
Color,Michael Landon Jr.,117.0,Henry Thomas,The Last Sin Eater ,English,USA,2007.0,5.9
Color,Jon Gunn,120.0,Alexa PenaVega,Do You Believe? ,English,USA,2015.0,5.9
Color,Hayley Cloake,90.0,Brian Austin Green,Impact Point ,English,USA,2008.0,4.3
 Black and White,Tay Garnett,119.0,Jessica Tandy,The Valley of Decision ,English,USA,1945.0,7.5
Color,Shyam Madiraju,90.0,Jessica Lowndes,Eden ,English,Spain,2015.0,4.8
Color,Harmage Singh Kalirai,90.0,Saeed Jaffrey,Chicken Tikka Masala ,English,UK,2005.0,5.8
Color,Rita Merson,97.0,Ryan Guzman,Always Woodstock ,English,USA,2014.0,5.3
Color,Jon Knautz,90.0,Rachel Skarsten,Jack Brooks: Monster Slayer ,English,Canada,2007.0,6.0
 Black and White,William Wyler,172.0,Myrna Loy,The Best Years of Our Lives ,English,USA,1946.0,8.1
Color,Larry Clark,115.0,Kelli Garner,Bully ,English,USA,2001.0,7.0
Color,Petter Næss,89.0,Jørgen Langhelle,Elling ,Norwegian,Norway,2001.0,7.6
Color,Robert Fontaine,125.0,Michael Derek,Mi America ,English,USA,2015.0,7.2
Color,Jaume Balagueró,78.0,Manuela Velasco,[Rec] ,Spanish,Spain,2007.0,7.5
Color,Patricia Cardoso,89.0,Rosie Perez,Lies in Plain Sight ,English,USA,2010.0,6.3
Color,Dan Perri,100.0,Travis Myers,Sharkskin ,English,USA,2015.0,6.7
Color,Neil Mcenery-West,77.0,Walter Hendrix III,Containment ,English,UK,2015.0,4.8
Color,Anthony O'Brien,81.0,James Ransone,The Timber ,English,USA,2015.0,5.5
Color,Terence Young,115.0,Robert Shaw,From Russia with Love ,English,UK,1963.0,7.5
Color,Michael Herz,96.0,Phoebe Legere,The Toxic Avenger Part II ,English,USA,1989.0,5.1
Color,Woody Allen,89.0,Woody Allen,Sleeper ,English,USA,1973.0,7.3
Color,David Robert Mitchell,100.0,Maika Monroe,It Follows ,English,USA,2014.0,6.9
 Black and White,Woody Allen,88.0,Woody Allen,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,English,USA,1972.0,6.8
 Black and White,Robert Mulligan,129.0,Robert Duvall,To Kill a Mockingbird ,English,USA,1962.0,8.4
 Black and White,George Miller,87.0,Vernon Wells,Mad Max 2: The Road Warrior ,English,Australia,1981.0,7.6
Color,Chia-Liang Liu,102.0,Andy Lau,The Legend of Drunken Master ,Cantonese,Hong Kong,1994.0,7.6
 Black and White,Stanley Kubrick,152.0,James Mason,Lolita ,English,UK,1962.0,7.7
Color,Kimberly Peirce,118.0,Alicia Goranson,Boys Don't Cry ,English,USA,1999.0,7.6
Color,Chris Kentis,86.0,Eric Sheffer Stevens,Silent House ,English,France,2011.0,5.3
Color,Florian Henckel von Donnersmarck,137.0,Sebastian Koch,The Lives of Others ,German,Germany,2006.0,8.5
Color,Alex Kendrick,129.0,Ben Davies,Courageous ,English,USA,2011.0,7.0
 Black and White,Robert Rossen,134.0,George C. Scott,The Hustler ,English,USA,1961.0,8.0
 Black and White,Jack Conway,119.0,Hedy Lamarr,Boom Town ,English,USA,1940.0,7.1
Color,Sylvain Chomet,80.0,Michel Robin,The Triplets of Belleville ,French,France,2003.0,7.8
Color,Chris Eyre,89.0,Michael Greyeyes,Smoke Signals ,English,Canada,1998.0,7.2
Color,Shari Springer Berman,101.0,Josh Hutcherson,American Splendor ,English,USA,2003.0,7.5
Color,Richard Linklater,80.0,Vernon Dobtcheff,Before Sunset ,English,USA,2004.0,8.0
Color,Alejandro G. Iñárritu,115.0,Adriana Barraza,Amores Perros ,Spanish,Mexico,2000.0,8.1
Color,Catherine Hardwicke,100.0,Holly Hunter,Thirteen ,English,USA,2003.0,6.8
 Black and White,Elia Kazan,118.0,Dean Stockwell,Gentleman's Agreement ,English,USA,1947.0,7.4
Color,Debra Granik,100.0,Jennifer Lawrence,Winter's Bone ,English,USA,2010.0,7.2
Color,Kevin Macdonald,106.0,Nicholas Aaron,Touching the Void ,English,UK,2003.0,8.1
 Black and White,Henry King,106.0,Tyrone Power,Alexander's Ragtime Band ,English,USA,1938.0,7.0
Color,Miranda July,91.0,Najarra Townsend,Me and You and Everyone We Know ,English,USA,2005.0,7.4
Color,Charles Ferguson,105.0,Matt Damon,Inside Job ,English,USA,2010.0,8.3
Color,Max Joseph,96.0,Vanessa Lengies,We Are Your Friends ,English,UK,2015.0,6.1
Color,Jim Jarmusch,116.0,Henry Silva,Ghost Dog: The Way of the Samurai ,English,France,1999.0,7.5
Color,David Ayer,116.0,J.K. Simmons,Harsh Times ,English,USA,2005.0,7.0
